Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3196,CA-2024-120937,2024-05-11,2024-05-18,Standard Class,CUST-00272,Betty Moore,Consumer,United States,Milwaukee,Wisconsin,18500,Central,FUR-FU-10000002,Furniture,Furnishings,Furnishing Model-B2,645.48,9,0.0,286.74
3197,CA-2026-151336,2026-11-14,2026-11-21,Standard Class,CUST-00000,Claire Gute,Home Office,United States,Baltimore,Maryland,46482,East,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,7408.44,9,0.2,3416.22
3198,CA-2024-963272,2024-02-20,2024-02-22,First Class,CUST-00204,Daniel Johnson,Consumer,United States,Milwaukee,Wisconsin,32031,Central,OFF-LA-10000001,Office Supplies,Labels,Label Model-A1,22.95,9,0.0,7.07
3199,CA-2025-205441,2025-05-17,2025-05-24,Standard Class,CUST-00012,Sandra Flanagan,Home Office,United States,Boston,Massachusetts,97952,East,OFF-PA-10000001,Office Supplies,Paper,Paper Model-A1,213.71,7,0.0,127.71
3200,CA-2024-723510,2024-04-17,2024-04-21,Second Class,CUST-00280,Jennifer Johnson,Home Office,United States,Detroit,Michigan,66887,Central,FUR-BO-10000008,Furniture,Bookcases,Bookcase Model-H8,1905.79,8,0.3,-336.13
3201,CA-2025-486290,2025-01-05,2025-01-12,Standard Class,CUST-00238,Karen Anderson,Consumer,United States,Baltimore,Maryland,31920,East,FUR-FU-10000009,Furniture,Furnishings,Furnishing Model-I9,28.12,2,0.0,6.06
3202,CA-2025-949843,2025-12-26,2025-12-29,First Class,CUST-00324,Matthew Martinez,Home Office,United States,Portland,Oregon,15883,West,FUR-BO-10000013,Furniture,Bookcases,Bookcase Model-M13,299.49,2,0.3,-71.39
3203,CA-2026-620762,2026-01-09,2026-01-15,Standard Class,CUST-00192,Susan Anderson,Home Office,United States,Portland,Oregon,80954,West,FUR-FU-10000001,Furniture,Furnishings,Furnishing Model-A1,141.22,2,0.0,62.61
3204,CA-2024-799051,2024-09-25,2024-09-28,First Class,CUST-00204,Daniel Johnson,Consumer,United States,Indianapolis,Indiana,41294,Central,OFF-BI-10000006,Office Supplies,Binders,Binder Model-F6,693.4,10,0.0,420.71
3205,CA-2025-592490,2025-11-25,2025-12-01,Standard Class,CUST-00230,Lisa Lee,Home Office,United States,Atlanta,Georgia,80391,South,OFF-AP-10000001,Office Supplies,Appliances,Appliance Model-A1,1432.1,10,0.0,524.44
3206,CA-2026-706003,2026-12-05,2026-12-12,Standard Class,CUST-00009,Ola Baker,Consumer,United States,Baltimore,Maryland,36233,East,FUR-CH-10000001,Furniture,Chairs,Chair Model-A1,1644.05,5,0.0,495.42
3207,CA-2024-323228,2024-12-04,2024-12-09,Second Class,CUST-00022,Darren Powers,Home Office,United States,Indianapolis,Indiana,85392,Central,FUR-TA-10000004,Furniture,Tables,Table Model-D4,1148.12,4,0.0,-27.78
3208,CA-2025-346857,2025-12-18,2025-12-20,First Class,CUST-00010,Joel Eaton,Home Office,United States,Nashville,Tennessee,61552,South,OFF-LA-10000001,Office Supplies,Labels,Label Model-A1,40.4,8,0.0,20.28
3209,CA-2024-365899,2024-12-03,2024-12-05,First Class,CUST-00166,Donald Clark,Corporate,United States,Los Angeles,California,27793,West,OFF-PA-10000004,Office Supplies,Paper,Paper Model-D4,379.35,9,0.0,228.58
3210,CA-2025-228157,2025-05-06,2025-05-07,Same Day,CUST-00047,Gary Mitchum,Consumer,United States,Phoenix,Arizona,87449,West,TEC-CO-10000009,Technology,Copiers,Copier Model-I9,3618.88,4,0.2,1569.44
3211,CA-2025-108467,2025-11-26,2025-11-28,First Class,CUST-00035,Harry Marie,Consumer,United States,Los Angeles,California,67736,West,OFF-ST-10000001,Office Supplies,Storage,Storage Model-A1,719.74,7,0.0,289.87
3212,CA-2026-618991,2026-12-22,2026-12-28,Standard Class,CUST-00174,Mark Williams,Home Office,United States,Nashville,Tennessee,94983,South,FUR-BO-10000015,Furniture,Bookcases,Bookcase Model-O15,1323.12,8,0.0,170.78
3213,CA-2026-321965,2026-01-12,2026-01-19,Standard Class,CUST-00238,Karen Anderson,Consumer,United States,Wilmington,Delaware,49407,East,FUR-TA-10000008,Furniture,Tables,Table Model-H8,594.63,3,0.0,-30.81
3214,CA-2024-998680,2024-11-05,2024-11-07,First Class,CUST-00128,Joseph Martin,Corporate,United States,Denver,Colorado,20025,West,FUR-CH-10000003,Furniture,Chairs,Chair Model-C3,2607.76,8,0.0,752.72
3215,CA-2025-996158,2025-12-06,2025-12-07,Same Day,CUST-00266,Lisa Thompson,Corporate,United States,Henderson,Kentucky,14540,South,OFF-SU-10000008,Office Supplies,Supplies,Supplie Model-H8,565.95,7,0.0,173.88
3216,CA-2025-966945,2025-01-17,2025-01-20,First Class,CUST-00162,Richard Thomas,Consumer,United States,Denver,Colorado,43630,West,FUR-TA-10000006,Furniture,Tables,Table Model-F6,279.65,2,0.5,-295.75
3217,CA-2026-378944,2026-03-20,2026-03-21,Same Day,CUST-00216,Ashley Lewis,Home Office,United States,Charlotte,North Carolina,12172,South,OFF-BI-10000013,Office Supplies,Binders,Binder Model-M13,186.68,5,0.2,82.51
3218,CA-2026-982369,2026-11-01,2026-11-04,First Class,CUST-00037,Guy Armstrong,Home Office,United States,Milwaukee,Wisconsin,87726,Central,OFF-FA-10000002,Office Supplies,Fasteners,Fastener Model-B2,18.6,4,0.0,9.02
3219,CA-2025-752687,2025-11-04,2025-11-11,Standard Class,CUST-00218,Christopher Thomas,Consumer,United States,Baltimore,Maryland,81525,East,TEC-CO-10000015,Technology,Copiers,Copier Model-O15,7730.87,7,0.0,4414.52
3220,CA-2025-935269,2025-11-25,2025-12-02,Standard Class,CUST-00270,William Johnson,Home Office,United States,Portland,Oregon,68759,West,TEC-PH-10000009,Technology,Phones,Phone Model-I9,3450.36,4,0.0,1699.58
3221,CA-2025-155795,2025-05-29,2025-05-30,Same Day,CUST-00025,Lena Cacioppo,Consumer,United States,Boston,Massachusetts,75468,East,FUR-BO-10000010,Furniture,Bookcases,Bookcase Model-J10,777.17,5,0.5,-576.09
3222,CA-2025-397619,2025-12-10,2025-12-17,Standard Class,CUST-00300,Lisa Thompson,Corporate,United States,Phoenix,Arizona,34559,West,OFF-AR-10000003,Office Supplies,Art,Art Model-C3,254.7,6,0.0,143.22
3223,CA-2025-829564,2025-03-02,2025-03-03,Same Day,CUST-00045,Maria Eirich,Consumer,United States,Philadelphia,Pennsylvania,54785,East,OFF-SU-10000002,Office Supplies,Supplies,Supplie Model-B2,227.92,7,0.0,38.67
3224,CA-2024-165073,2024-11-19,2024-11-22,First Class,CUST-00001,Darrin Van Huff,Consumer,United States,Houston,Texas,68303,Central,OFF-AP-10000004,Office Supplies,Appliances,Appliance Model-D4,173.28,4,0.8,-363.24
3225,CA-2026-698401,2026-03-31,2026-04-03,First Class,CUST-00082,Robert Martin,Home Office,United States,Milwaukee,Wisconsin,16499,Central,OFF-SU-10000005,Office Supplies,Supplies,Supplie Model-E5,438.35,7,0.1,111.11
3226,CA-2025-763126,2025-06-22,2025-06-23,Same Day,CUST-00013,Emily Burns,Consumer,United States,Indianapolis,Indiana,56854,Central,FUR-CH-10000013,Furniture,Chairs,Chair Model-M13,991.06,6,0.2,5.83
3227,CA-2026-501572,2026-02-19,2026-02-25,Standard Class,CUST-00045,Maria Eirich,Consumer,United States,Philadelphia,Pennsylvania,31686,East,OFF-AP-10000015,Office Supplies,Appliances,Appliance Model-O15,1332.99,8,0.2,320.56
3228,CA-2025-555868,2025-12-14,2025-12-17,First Class,CUST-00290,Elizabeth Jackson,Home Office,United States,Baltimore,Maryland,54010,East,OFF-AP-10000010,Office Supplies,Appliances,Appliance Model-J10,321.84,4,0.0,84.83
3229,CA-2025-552035,2025-02-05,2025-02-12,Standard Class,CUST-00003,Brosina Hoffman,Home Office,United States,Denver,Colorado,54635,West,TEC-PH-10000012,Technology,Phones,Phone Model-L12,1704.6,2,0.0,839.5
3230,CA-2025-675462,2025-12-14,2025-12-17,First Class,CUST-00232,Patricia Johnson,Corporate,United States,Wilmington,Delaware,94776,East,OFF-PA-10000007,Office Supplies,Paper,Paper Model-G7,62.64,6,0.0,28.72
3231,CA-2024-221784,2024-06-23,2024-06-29,Standard Class,CUST-00118,Charles Thomas,Consumer,United States,Salt Lake City,Utah,49848,West,OFF-PA-10000002,Office Supplies,Paper,Paper Model-B2,29.62,2,0.0,16.05
3232,CA-2025-398051,2025-10-20,2025-10-26,Standard Class,CUST-00094,Elizabeth Clark,Consumer,United States,Denver,Colorado,86401,West,TEC-MA-10000009,Technology,Machines,Machine Model-I9,6541.56,9,0.1,1237.68
3233,CA-2024-398330,2024-01-08,2024-01-10,First Class,CUST-00212,Lisa Thomas,Consumer,United States,Nashville,Tennessee,62005,South,TEC-MA-10000006,Technology,Machines,Machine Model-F6,3109.0,4,0.0,812.7
3234,CA-2026-835933,2026-12-05,2026-12-06,Same Day,CUST-00030,Patrick O'Donnell,Corporate,United States,Salt Lake City,Utah,14001,West,FUR-CH-10000013,Furniture,Chairs,Chair Model-M13,184.07,1,0.2,4.51
3235,CA-2024-254010,2024-11-10,2024-11-15,Second Class,CUST-00212,Lisa Thomas,Consumer,United States,Columbus,Ohio,57708,Central,OFF-PA-10000010,Office Supplies,Paper,Paper Model-J10,42.7,2,0.0,23.75
3236,CA-2025-427335,2025-11-08,2025-11-14,Standard Class,CUST-00146,David Taylor,Consumer,United States,Milwaukee,Wisconsin,52853,Central,TEC-PH-10000004,Technology,Phones,Phone Model-D4,1170.68,2,0.0,572.54
3237,CA-2024-203152,2024-10-06,2024-10-11,Second Class,CUST-00031,Justin Ritter,Consumer,United States,Atlanta,Georgia,29599,South,OFF-SU-10000005,Office Supplies,Supplies,Supplie Model-E5,20.23,1,0.0,3.09
3238,CA-2024-347277,2024-12-29,2024-12-31,First Class,CUST-00060,Donald Ramirez,Corporate,United States,Boston,Massachusetts,62775,East,TEC-CO-10000003,Technology,Copiers,Copier Model-C3,4096.8,3,0.0,2338.08
3239,CA-2024-185640,2024-12-30,2025-01-05,Standard Class,CUST-00003,Brosina Hoffman,Home Office,United States,Seattle,Washington,43003,West,OFF-BI-10000012,Office Supplies,Binders,Binder Model-L12,109.06,7,0.0,54.09
3240,CA-2025-953061,2025-11-01,2025-11-03,First Class,CUST-00110,Karen Moore,Corporate,United States,Portland,Oregon,30830,West,OFF-AP-10000002,Office Supplies,Appliances,Appliance Model-B2,1473.76,8,0.0,543.19
3241,CA-2025-617465,2025-04-03,2025-04-04,Same Day,CUST-00108,James Davis,Home Office,United States,Denver,Colorado,35939,West,OFF-ST-10000002,Office Supplies,Storage,Storage Model-B2,1987.1,10,0.0,843.55
3242,CA-2025-178683,2025-10-17,2025-10-21,Second Class,CUST-00312,Christopher Brown,Consumer,United States,Columbus,Ohio,49634,Central,FUR-BO-10000014,Furniture,Bookcases,Bookcase Model-N14,1642.85,8,0.4,-610.71
3243,CA-2024-929819,2024-02-10,2024-02-13,First Class,CUST-00045,Maria Eirich,Consumer,United States,Nashville,Tennessee,16784,South,FUR-BO-10000006,Furniture,Bookcases,Bookcase Model-F6,580.4,4,0.0,45.1
3244,CA-2025-291728,2025-01-14,2025-01-15,Same Day,CUST-00302,Elizabeth Rodriguez,Corporate,United States,Chicago,Illinois,47179,Central,TEC-AC-10000010,Technology,Accessories,Accessorie Model-J10,240.15,3,0.0,114.08
3245,CA-2025-890038,2025-03-18,2025-03-19,Same Day,CUST-00172,Robert White,Corporate,United States,Denver,Colorado,33315,West,OFF-FA-10000005,Office Supplies,Fasteners,Fastener Model-E5,104.79,7,0.0,62.85
3246,CA-2025-277481,2025-12-27,2026-01-01,Second Class,CUST-00232,Patricia Johnson,Corporate,United States,Nashville,Tennessee,34285,South,FUR-TA-10000012,Furniture,Tables,Table Model-L12,1022.22,2,0.0,53.33
3247,CA-2026-581736,2026-03-25,2026-03-30,Second Class,CUST-00048,Dorothy Wardle,Corporate,United States,Milwaukee,Wisconsin,35127,Central,TEC-PH-10000009,Technology,Phones,Phone Model-I9,1909.47,3,0.0,930.73
3248,CA-2025-578788,2025-07-16,2025-07-21,Second Class,CUST-00005,Irene Madden,Consumer,United States,Milwaukee,Wisconsin,15207,Central,OFF-AP-10000011,Office Supplies,Appliances,Appliance Model-K11,380.64,4,0.0,111.29
3249,CA-2026-721984,2026-03-02,2026-03-03,Same Day,CUST-00216,Ashley Lewis,Home Office,United States,Henderson,Kentucky,40836,South,FUR-CH-10000004,Furniture,Chairs,Chair Model-D4,2647.75,7,0.0,716.71
3250,CA-2024-954689,2024-07-10,2024-07-16,Standard Class,CUST-00048,Dorothy Wardle,Corporate,United States,Atlanta,Georgia,50954,South,OFF-SU-10000002,Office Supplies,Supplies,Supplie Model-B2,52.08,1,0.0,16.83
3251,CA-2025-411985,2025-04-25,2025-05-01,Standard Class,CUST-00000,Claire Gute,Home Office,United States,Columbus,Ohio,59146,Central,FUR-BO-10000002,Furniture,Bookcases,Bookcase Model-B2,2477.43,9,0.0,439.36
3252,CA-2025-534743,2025-08-02,2025-08-07,Second Class,CUST-00262,Barbara Wilson,Home Office,United States,Chicago,Illinois,55416,Central,OFF-EN-10000012,Office Supplies,Envelopes,Envelope Model-L12,101.15,7,0.0,63.81
3253,CA-2024-875786,2024-05-08,2024-05-10,First Class,CUST-00228,Sandra White,Consumer,United States,Boston,Massachusetts,85864,East,OFF-BI-10000002,Office Supplies,Binders,Binder Model-B2,38.45,5,0.0,9.99
3254,CA-2025-878563,2025-01-02,2025-01-04,First Class,CUST-00041,Arianne Shilo,Consumer,United States,Henderson,Kentucky,53622,South,OFF-AR-10000012,Office Supplies,Art,Art Model-L12,38.16,4,0.0,14.9
3255,CA-2024-127168,2024-12-01,2024-12-04,First Class,CUST-00100,Ashley Jackson,Home Office,United States,Baltimore,Maryland,64194,East,FUR-TA-10000009,Furniture,Tables,Table Model-I9,3124.66,6,0.1,-126.4
3256,CA-2025-869795,2025-09-02,2025-09-05,First Class,CUST-00124,Margaret Perez,Corporate,United States,Newark,New Jersey,40198,East,TEC-PH-10000011,Technology,Phones,Phone Model-K11,4415.32,7,0.2,1599.74
3257,CA-2025-240832,2025-12-24,2025-12-25,Same Day,CUST-00078,Lisa Rodriguez,Home Office,United States,Wilmington,Delaware,41110,East,OFF-FA-10000008,Office Supplies,Fasteners,Fastener Model-H8,32.06,3,0.2,15.54
3258,CA-2025-246724,2025-03-05,2025-03-09,Second Class,CUST-00206,Robert Lewis,Consumer,United States,Houston,Texas,36046,Central,TEC-MA-10000002,Technology,Machines,Machine Model-B2,2774.02,3,0.2,256.76
3259,CA-2025-960989,2025-11-29,2025-12-06,Standard Class,CUST-00218,Christopher Thomas,Consumer,United States,Portland,Oregon,50266,West,OFF-ST-10000008,Office Supplies,Storage,Storage Model-H8,598.56,6,0.0,251.28
3260,CA-2024-350196,2024-11-15,2024-11-21,Standard Class,CUST-00112,Betty Jackson,Corporate,United States,Chicago,Illinois,75279,Central,TEC-MA-10000004,Technology,Machines,Machine Model-D4,1830.13,2,0.1,358.69
3261,CA-2024-709710,2024-04-17,2024-04-22,Second Class,CUST-00206,Robert Lewis,Consumer,United States,Chicago,Illinois,41553,Central,FUR-BO-10000014,Furniture,Bookcases,Bookcase Model-N14,1802.58,6,0.0,300.65
3262,CA-2026-412308,2026-06-28,2026-07-05,Standard Class,CUST-00006,Harold Pawlan,Consumer,United States,Philadelphia,Pennsylvania,79802,East,FUR-CH-10000010,Furniture,Chairs,Chair Model-J10,50.75,1,0.8,-130.2
3263,CA-2025-124888,2025-07-14,2025-07-20,Standard Class,CUST-00023,Janet Molinari,Consumer,United States,New York,New York,26906,East,FUR-CH-10000003,Furniture,Chairs,Chair Model-C3,1001.28,5,0.2,107.74
3264,CA-2025-292640,2025-11-05,2025-11-10,Second Class,CUST-00084,Jennifer Moore,Home Office,United States,Houston,Texas,65654,Central,OFF-PA-10000013,Office Supplies,Paper,Paper Model-M13,190.4,9,0.4,61.33
3265,CA-2026-796560,2026-12-28,2027-01-04,Standard Class,CUST-00002,Sean O'Donnell,Consumer,United States,Salt Lake City,Utah,26824,West,TEC-PH-10000007,Technology,Phones,Phone Model-G7,465.92,4,0.0,207.36
3266,CA-2025-943883,2025-05-22,2025-05-28,Standard Class,CUST-00054,Patricia Robinson,Corporate,United States,Charlotte,North Carolina,27001,South,FUR-CH-10000012,Furniture,Chairs,Chair Model-L12,363.74,6,0.1,5.04
3267,CA-2024-450180,2024-01-22,2024-01-26,Second Class,CUST-00000,Claire Gute,Home Office,United States,New York,New York,92445,East,OFF-AP-10000015,Office Supplies,Appliances,Appliance Model-O15,124.21,2,0.2,8.82
3268,CA-2026-234116,2026-02-02,2026-02-05,First Class,CUST-00034,Katherine Ducich,Corporate,United States,Newark,New Jersey,71912,East,OFF-SU-10000015,Office Supplies,Supplies,Supplie Model-O15,293.46,3,0.0,102.38
3269,CA-2025-939634,2025-12-14,2025-12-21,Standard Class,CUST-00304,James Perez,Home Office,United States,Chicago,Illinois,96105,Central,FUR-CH-10000007,Furniture,Chairs,Chair Model-G7,491.3,2,0.0,139.95
3270,CA-2026-599249,2026-02-21,2026-02-28,Standard Class,CUST-00236,Elizabeth Miller,Consumer,United States,Milwaukee,Wisconsin,82577,Central,TEC-MA-10000007,Technology,Machines,Machine Model-G7,8391.92,8,0.0,2325.58
3271,CA-2026-735931,2026-01-23,2026-01-26,First Class,CUST-00016,Valerie Mitchum,Consumer,United States,Denver,Colorado,72964,West,OFF-EN-10000014,Office Supplies,Envelopes,Envelope Model-N14,64.23,3,0.0,41.96
3272,CA-2025-715439,2025-11-20,2025-11-24,Second Class,CUST-00278,Charles Robinson,Home Office,United States,Los Angeles,California,46403,West,OFF-FA-10000010,Office Supplies,Fasteners,Fastener Model-J10,6.9,1,0.1,3.6
3273,CA-2024-334195,2024-09-15,2024-09-21,Standard Class,CUST-00206,Robert Lewis,Consumer,United States,Indianapolis,Indiana,21074,Central,OFF-ST-10000001,Office Supplies,Storage,Storage Model-A1,1220.64,8,0.0,546.32
3274,CA-2024-943954,2024-11-16,2024-11-21,Second Class,CUST-00286,Lisa Ramirez,Consumer,United States,Detroit,Michigan,98779,Central,FUR-BO-10000011,Furniture,Bookcases,Bookcase Model-K11,146.95,2,0.5,-123.47
3275,CA-2024-134569,2024-11-22,2024-11-27,Second Class,CUST-00049,Alan Barnes,Corporate,United States,Baltimore,Maryland,93566,East,OFF-AR-10000009,Office Supplies,Art,Art Model-I9,110.11,7,0.0,52.07
3276,CA-2025-530522,2025-01-05,2025-01-12,Standard Class,CUST-00106,Thomas Jones,Corporate,United States,Seattle,Washington,86484,West,FUR-TA-10000002,Furniture,Tables,Table Model-B2,3971.16,10,0.1,-179.38
3277,CA-2024-178332,2024-08-21,2024-08-28,Standard Class,CUST-00164,Patricia Robinson,Corporate,United States,Houston,Texas,28385,Central,TEC-PH-10000011,Technology,Phones,Phone Model-K11,1149.04,8,0.0,523.32
3278,CA-2026-465158,2026-02-25,2026-03-01,Second Class,CUST-00236,Elizabeth Miller,Consumer,United States,Atlanta,Georgia,17231,South,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,1086.96,6,0.0,483.48
3279,CA-2026-641221,2026-01-06,2026-01-08,First Class,CUST-00294,Jessica Perez,Home Office,United States,Charlotte,North Carolina,47016,South,TEC-MA-10000015,Technology,Machines,Machine Model-O15,959.32,1,0.0,257.8
3280,CA-2025-272744,2025-12-26,2025-12-30,Second Class,CUST-00182,Sandra Martin,Corporate,United States,Milwaukee,Wisconsin,75973,Central,TEC-CO-10000014,Technology,Copiers,Copier Model-N14,9782.0,10,0.0,5469.2
3281,CA-2025-122716,2025-10-21,2025-10-27,Standard Class,CUST-00034,Katherine Ducich,Corporate,United States,New York,New York,15072,East,OFF-EN-10000012,Office Supplies,Envelopes,Envelope Model-L12,24.49,1,0.0,16.34
3282,CA-2026-615670,2026-02-26,2026-03-01,First Class,CUST-00202,John Williams,Home Office,United States,New York,New York,32778,East,OFF-AR-10000001,Office Supplies,Art,Art Model-A1,184.88,8,0.0,94.93
3283,CA-2025-369601,2025-07-04,2025-07-07,First Class,CUST-00024,David Kendrick,Home Office,United States,Newark,New Jersey,50714,East,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,75.71,8,0.2,39.32
3284,CA-2024-186155,2024-12-05,2024-12-12,Standard Class,CUST-00098,David Williams,Consumer,United States,Richmond,Virginia,17771,South,OFF-ST-10000014,Office Supplies,Storage,Storage Model-N14,599.22,9,0.0,227.61
3285,CA-2024-826598,2024-04-27,2024-04-28,Same Day,CUST-00206,Robert Lewis,Consumer,United States,Columbus,Ohio,11806,Central,FUR-TA-10000015,Furniture,Tables,Table Model-O15,1475.62,6,0.2,-542.22
3286,CA-2024-910211,2024-10-19,2024-10-21,First Class,CUST-00336,Betty Moore,Consumer,United States,Wilmington,Delaware,42017,East,FUR-FU-10000005,Furniture,Furnishings,Furnishing Model-E5,307.16,7,0.0,118.58
3287,CA-2025-638366,2025-06-26,2025-07-01,Second Class,CUST-00196,Elizabeth Williams,Corporate,United States,Henderson,Kentucky,99039,South,FUR-CH-10000001,Furniture,Chairs,Chair Model-A1,316.72,1,0.1,67.98
3288,CA-2024-396233,2024-04-13,2024-04-17,Second Class,CUST-00268,James Miller,Corporate,United States,Portland,Oregon,62945,West,TEC-CO-10000006,Technology,Copiers,Copier Model-F6,5154.85,5,0.0,2892.91
3289,CA-2026-187805,2026-05-25,2026-05-26,Same Day,CUST-00298,Ashley Rodriguez,Consumer,United States,Los Angeles,California,22221,West,OFF-FA-10000011,Office Supplies,Fasteners,Fastener Model-K11,31.32,5,0.1,13.38
